Date,Time,Transaction Details,Transaction ID,UTR No,Type,Amount,Category,Year,Month
"Dec 14, 2025",11:15 AM,Paid to RAMAKRISHNA S,T2512141115193556629385,872741566777,Debit,40.0,Personal Transfers,2025,2025-12
"Dec 14, 2025",11:17 AM,Paid to Sri Lakshmi Venkateshwara Traders,T2512141117072720055503,200531884512,Debit,25.0,Groceries & Essentials,2025,2025-12
"Dec 14, 2025",11:22 AM,Paid to K B Nebisa,T2512141122276360274084,822510020658,Debit,75.0,Personal Transfers,2025,2025-12
"Dec 14, 2025",01:42 PM,Paid to Mr GIRDHARI SINGH,T2512141342455360055614,873936617735,Debit,35.0,Personal Transfers,2025,2025-12
"Dec 15, 2025",08:07 AM,Paid to Jio Prepaid Recharges,T2512150807375365315226,463752126021,Debit,448.0,Mobile Recharge,2025,2025-12
"Dec 15, 2025",08:52 AM,Paid to NANJUNDESHWARA PROVISION STORE,AC232512150852138667589795,524639580694,Debit,10.0,Personal Transfers,2025,2025-12
"Dec 15, 2025",08:57 AM,Paid to BMTC BUS KA51AJ6385,T2512150857498129830443,782666632843,Debit,6.0,Transport & Fuel,2025,2025-12
"Dec 15, 2025",01:30 PM,Paid to VEGETABLE SHOP 1,AC232512151330081080549621,114124401821,Debit,20.0,Groceries & Essentials,2025,2025-12
"Dec 15, 2025",08:24 PM,Paid to BMTC BUS KA51AJ6651,T2512152024233514470498,935955848301,Debit,6.0,Transport & Fuel,2025,2025-12
"Dec 15, 2025",08:42 PM,Paid to SRI GANESH UPAHARA,AC232512152042536454089731,171240164559,Debit,30.0,Personal Transfers,2025,2025-12
"Dec 16, 2025",09:28 AM,Paid to **\*\***1396,T2512160928150946920943,666622482642,Debit,10.0,Personal Transfers,2025,2025-12
"Dec 16, 2025",08:30 PM,Paid to BMTC BUS KA51AJ6655,T2512162030152090111987,485022810138,Debit,6.0,Transport & Fuel,2025,2025-12
"Dec 16, 2025",08:45 PM,Paid to DARSHAN,AC232512162045099550245707,663399701301,Debit,25.0,Personal Transfers,2025,2025-12
"Dec 17, 2025",09:13 AM,Paid to Sridhar Seena,T2512170912596263745346,227076016802,Debit,10.0,Personal Transfers,2025,2025-12
"Dec 17, 2025",06:54 PM,Paid to BMTC BUS KA57F5307,T2512171854042426906144,276313136692,Debit,6.0,Transport & Fuel,2025,2025-12
"Dec 17, 2025",07:45 PM,Paid to BMTC BUS KA57F3840,T2512171945397003526865,938057066003,Debit,6.0,Transport & Fuel,2025,2025-12
"Dec 17, 2025",10:47 PM,Paid to DHIRAJ KUMAR,AC232512172247402038600426,605130898928,Debit,8.0,Personal Transfers,2025,2025-12
"Dec 17, 2025",11:04 PM,Paid to Yuktha Medical And General Store,T2512172304486341680907,129008162304,Debit,20.0,Medical & Health,2025,2025-12
"Dec 18, 2025",12:37 AM,Paid to ICICI Prudential Asset Management Company Limited,OLEX2512180037231905264787,102242056128,Debit,12990.0,Investment,2025,2025-12
"Dec 19, 2025",06:39 PM,Paid to Tanuja Prasad,T2512191839021753671433,653628964975,Debit,10.0,Personal Transfers,2025,2025-12
"Dec 19, 2025",08:20 PM,Paid to KIRAN POOJARY,AC232512192020348090549171,45355589599,Debit,120.0,Personal Transfers,2025,2025-12
"Dec 19, 2025",09:24 PM,Paid to LIQUOR MART,T2512192124081294176107,749344802988,Debit,605.0,Personal Transfers,2025,2025-12
"Dec 19, 2025",09:27 PM,Paid to MAYUR CONDIMENTS,AC232512192126505240245008,336083225088,Debit,10.0,Groceries & Essentials,2025,2025-12
"Dec 19, 2025",09:33 PM,Paid to Hruthvik provision store,AC232512192133155274089118,540425357377,Debit,10.0,Personal Transfers,2025,2025-12
"Dec 19, 2025",09:35 PM,Paid to Karthik Provisional stores,AC232512192134532170124503,569722008733,Debit,20.0,Personal Transfers,2025,2025-12
"Dec 19, 2025",09:44 PM,Paid to ASLAM R,T2512192144422405149002,256716609963,Debit,51.0,Personal Transfers,2025,2025-12
"Dec 19, 2025",09:53 PM,Paid to palm suites,T2512192153380573592929,476528929272,Debit,1200.0,Travel & Stays,2025,2025-12
"Dec 19, 2025",10:03 PM,Paid to Zepto,T2512192203212986546171,662551652066,Debit,109.0,Shopping & E-Commerce,2025,2025-12
"Dec 19, 2025",10:16 PM,Paid to Zepto,T2512192216100201937845,77583989573,Debit,109.0,Shopping & E-Commerce,2025,2025-12
"Dec 20, 2025",11:05 AM,Paid to **\*\***2575,T2512201105215756522651,56582784181,Debit,20.0,Personal Transfers,2025,2025-12
"Dec 20, 2025",01:49 PM,Paid to Mr GIRDHARI SINGH,T2512201349372760820343,174333465700,Debit,39.0,Personal Transfers,2025,2025-12
"Dec 20, 2025",07:12 PM,Paid to SRI LAKSHMI VENKATESHWARA TRADERS,T2512201912160618451957,43374858603,Debit,25.0,Groceries & Essentials,2025,2025-12
"Dec 20, 2025",07:13 PM,Paid to AKSHATHA,T2512201913213318660000,649033065665,Debit,30.0,Personal Transfers,2025,2025-12
"Dec 21, 2025",10:23 AM,Paid to Google Play,OLEX2512211023331037445751,443723143555,Debit,2.0,Subscriptions & Digital,2025,2025-12
"Dec 21, 2025",11:13 AM,Paid to Amazon India,T2512211113295076619501,266325205653,Debit,1554.0,Shopping & E-Commerce,2025,2025-12
"Dec 21, 2025",08:47 PM,Paid to Sumanth Peruri,T2512212047052665113844,631734272422,Debit,500.0,Personal Transfers,2025,2025-12
"Dec 21, 2025",09:01 PM,Paid to ANISH GIRI,T2512212101397182550164,971313249315,Debit,1488.0,Personal Transfers,2025,2025-12
"Dec 21, 2025",09:30 PM,Paid to DHANAPAL ELUMALAI,T2512212130181486522797,717111497421,Debit,40.0,Personal Transfers,2025,2025-12
"Dec 21, 2025",09:47 PM,Paid to Raja D,T2512212147105911681441,213730986087,Debit,20.0,Personal Transfers,2025,2025-12
"Dec 22, 2025",07:27 AM,Paid to RAMAKRISHNA S,T2512220727171582789161,70162493269,Debit,30.0,Personal Transfers,2025,2025-12
"Dec 22, 2025",09:08 AM,Paid to BMTC BUS KA51AJ6373,T2512220908156164602445,44704589489,Debit,6.0,Transport & Fuel,2025,2025-12
"Dec 22, 2025",01:21 PM,Paid to SAGAYA RAJ,AC232512221321122906153016,49218727181,Debit,105.0,Groceries & Essentials,2025,2025-12
"Dec 22, 2025",06:44 PM,Paid to Sanganna,T2512221844388373962254,200925628394,Debit,10.0,Personal Transfers,2025,2025-12
"Dec 22, 2025",06:57 PM,Paid to SACHIN MEDICAL 2,AC232512221857159140440459,639877071578,Debit,98.0,Medical & Health,2025,2025-12
"Dec 22, 2025",07:00 PM,Paid to Sri Mallikarjunaswamy enterprises,T2512221900427058543969,727774227928,Debit,3.0,Personal Transfers,2025,2025-12
"Dec 22, 2025",07:08 PM,Paid to Mr UTTAM KUMAR JAIN S,T2512221908052376233179,681577314730,Debit,25.0,Personal Transfers,2025,2025-12
"Dec 22, 2025",08:56 PM,Paid to ANKITA PANDEY,T2512222056184321906353,248793854231,Debit,1.0,Personal Transfers,2025,2025-12
"Dec 22, 2025",09:25 PM,Paid to ANKITA PANDEY,T2512222125188881764242,605625386195,Debit,293.0,Personal Transfers,2025,2025-12
"Dec 23, 2025",08:46 AM,Paid to BMTC BUS KA57F3132,T2512230846404875096305,481208511590,Debit,6.0,Transport & Fuel,2025,2025-12
"Dec 23, 2025",01:53 PM,Paid to ALL SAINTS STORES,T2512231353107969000511,987464701966,Debit,160.0,Personal Transfers,2025,2025-12
"Dec 23, 2025",07:55 PM,Paid to BMTC BUS KA51AJ6907,T2512231955233642192056,691730338424,Debit,6.0,Transport & Fuel,2025,2025-12
"Dec 23, 2025",09:46 PM,Bill paid - Credit Card,NB25122321463606249060622,741631660336,Debit,5181.0,Credit Card Payment,2025,2025-12
"Dec 24, 2025",07:39 AM,Paid to Panduranga P,T2512240739131966345750,847620480537,Debit,6.0,Personal Transfers,2025,2025-12
"Dec 24, 2025",08:05 AM,Paid to RAMAKRISHNA S,T2512240805155893434194,118257487956,Debit,30.0,Personal Transfers,2025,2025-12
"Dec 24, 2025",01:41 PM,Paid to Shaadi ki biryani,AC232512241341004997819545,857096584505,Debit,40.0,Food & Dining,2025,2025-12
"Dec 25, 2025",01:38 PM,Paid to Google Play,OLEX2512251338507449492983,435884363595,Debit,2.0,Subscriptions & Digital,2025,2025-12
"Dec 25, 2025",02:07 PM,Paid to Mr GIRDHARI SINGH,T2512251407040812278265,850621912944,Debit,60.0,Personal Transfers,2025,2025-12
"Dec 25, 2025",06:57 PM,Paid to Amazon India,T2512251856596525132806,947804595638,Debit,804.0,Shopping & E-Commerce,2025,2025-12
"Dec 25, 2025",09:19 PM,Paid to BMTC BUS KA51AJ6383,T2512252119204995029677,204314766808,Debit,24.0,Transport & Fuel,2025,2025-12
"Dec 26, 2025",07:53 AM,Paid to Panduranga P,T2512260753135981904604,37810299666,Debit,16.0,Personal Transfers,2025,2025-12
"Dec 26, 2025",08:33 AM,Paid to RAMAKRISHNA S,T2512260833081722937198,385881418914,Debit,30.0,Personal Transfers,2025,2025-12
"Dec 26, 2025",09:05 AM,Paid to BMTC BUS KA51AJ6908,T2512260905207174864667,760276799345,Debit,6.0,Transport & Fuel,2025,2025-12
"Dec 26, 2025",12:57 PM,Paid to Jio Prepaid Recharges,T2512261257227381095386,631804081933,Debit,195.0,Mobile Recharge,2025,2025-12
"Dec 26, 2025",06:01 PM,Paid to CAFE MORISH,T2512261801301010075685,833241081391,Debit,287.0,Food & Dining,2025,2025-12
"Dec 26, 2025",06:34 PM,Paid to Kamakshi vegitables,AC232512261834104375997180,886662865202,Debit,20.0,Groceries & Essentials,2025,2025-12
"Dec 27, 2025",10:44 AM,Paid to pbabu,T2512271044499792188569,157844338653,Debit,8250.0,Personal Transfers,2025,2025-12
"Dec 28, 2025",12:29 AM,Paid to Sumanth Peruri,T2512280029345145322525,561273464940,Debit,4000.0,Personal Transfers,2025,2025-12
"Dec 28, 2025",01:23 PM,Paid to Lakshmi Ganapathi,AC232512281323332754237685,605439395327,Debit,100.0,Personal Transfers,2025,2025-12
"Dec 28, 2025",01:39 PM,Paid to SRIDEV PANI PURI 2,AC232512281338594098687791,543036611635,Debit,40.0,Personal Transfers,2025,2025-12
"Dec 28, 2025",04:12 PM,Paid to BMTC BUS KA51AJ6374,T2512281612494077140996,778557457331,Debit,24.0,Transport & Fuel,2025,2025-12
"Dec 28, 2025",04:24 PM,Paid to K B Nebisa,T2512281624178947867905,945415991307,Debit,80.0,Personal Transfers,2025,2025-12
"Dec 28, 2025",05:36 PM,Paid to UPSTOX SECURITIES PRIVATE LIMITED,T2512281736133862188520,350395984783,Debit,2500.0,Investment,2025,2025-12
"Dec 29, 2025",08:52 AM,Paid to BMTC BUS KA51AJ6385,T2512290852512238810062,691443879479,Debit,6.0,Transport & Fuel,2025,2025-12
"Dec 29, 2025",01:48 PM,Paid to SAGAYA RAJ,AC232512291348263933265315,895640361008,Debit,65.0,Groceries & Essentials,2025,2025-12
"Dec 29, 2025",01:48 PM,Paid to SAGAYA RAJ,AC232512291348467993265427,708052645590,Debit,55.0,Groceries & Essentials,2025,2025-12
"Dec 29, 2025",06:13 PM,Paid to ABDUL AZIZ,T2512291813083184231880,659299581884,Debit,1630.0,Personal Transfers,2025,2025-12
"Dec 29, 2025",08:05 PM,Paid to Sumanth Peruri,T2512292005393817265077,886944545877,Debit,1000.0,Personal Transfers,2025,2025-12
"Dec 30, 2025",09:28 AM,Paid to BMTC BUS KA57F3181,T2512300928144713323112,758232135247,Debit,6.0,Transport & Fuel,2025,2025-12
"Dec 30, 2025",07:56 PM,Paid to Manglore fresh,AC232512301956051127185060,908374439810,Debit,47.0,Groceries & Essentials,2025,2025-12
"Dec 31, 2025",09:32 AM,Paid to BMTC BUS KA57F3409,T2512310932312900075321,919676851768,Debit,6.0,Transport & Fuel,2025,2025-12
"Dec 31, 2025",04:11 PM,Paid to Bhel puri shop1,AC232512311611520944914601,873861475459,Debit,40.0,Personal Transfers,2025,2025-12
"Dec 31, 2025",10:32 PM,Paid to CAFE KHAN CATERING STALL,AC232512312232114612570149,738204450480,Debit,10.0,Food & Dining,2025,2025-12
"Jan 01, 2026",10:04 PM,Paid,OMO2601012204044752720396W,723353849235,Debit,1122.0,Personal Transfers,2026,2026-01
"Jan 02, 2026",09:14 AM,Paid to Sumanth Peruri,T2601020914179978517211,529287290216,Debit,1000.0,Personal Transfers,2026,2026-01
"Jan 02, 2026",09:23 AM,Paid to BMTC BUS KA51AJ7208,T2601020923548030262177,419541434042,Debit,12.0,Transport & Fuel,2026,2026-01
"Jan 02, 2026",01:53 PM,Paid to SAGAYA RAJ,AC232601021353486924914511,408447482595,Debit,60.0,Groceries & Essentials,2026,2026-01
"Jan 02, 2026",08:01 PM,Paid to BMTC BUS KA51AJ6385,T2601022001243777585062,762869257968,Debit,18.0,Transport & Fuel,2026,2026-01
"Jan 02, 2026",09:22 PM,Paid to Soundarya S,T2601022122276988271721,271541844922,Debit,80.0,Personal Transfers,2026,2026-01
"Jan 03, 2026",08:45 AM,Paid to Panduranga P,T2601030845307911016639,241955420172,Debit,6.0,Personal Transfers,2026,2026-01
"Jan 03, 2026",09:56 AM,Paid to RAMAKRISHNA S,T2601030956241101816379,517307237708,Debit,30.0,Personal Transfers,2026,2026-01
"Jan 03, 2026",10:14 AM,Paid to Manglore fresh,AC232601031014063785834491,405918279653,Debit,128.0,Groceries & Essentials,2026,2026-01
"Jan 03, 2026",08:50 PM,Paid to Sumanth Peruri,T2601032050303164527457,158370823754,Debit,1500.0,Personal Transfers,2026,2026-01
"Jan 04, 2026",01:46 AM,Paid to Purti Jain,T2601040146132497818796,185048850102,Debit,2000.0,Personal Transfers,2026,2026-01
"Jan 04, 2026",10:35 AM,Paid to Manglore fresh,AC232601041035125393265692,33949912739,Debit,14.0,Groceries & Essentials,2026,2026-01
"Jan 04, 2026",05:21 PM,Paid to Mr GIRDHARI SINGH,T2601041721409023663154,129315806041,Debit,30.0,Personal Transfers,2026,2026-01
"Jan 04, 2026",09:15 PM,Paid to Sumanth Peruri,T2601042115109161409144,269220742127,Debit,500.0,Personal Transfers,2026,2026-01
"Jan 04, 2026",10:07 PM,Paid to Sumanth Peruri,T2601042207419765527489,215322496948,Debit,3800.0,Personal Transfers,2026,2026-01
"Jan 05, 2026",08:55 AM,Paid to Tanuja Prasad,T2601050855120634180259,538029379993,Debit,10.0,Personal Transfers,2026,2026-01
"Jan 05, 2026",01:09 PM,Paid to UPSTOX SECURITIES PVT LTD,T2601051309332620262735,299975537403,Debit,9108.0,Investment,2026,2026-01
"Jan 05, 2026",01:37 PM,Paid to SAGAYA RAJ,AC232601051337285294914886,374955333205,Debit,45.0,Groceries & Essentials,2026,2026-01
"Jan 05, 2026",01:38 PM,Paid to SRUJAN SARATHI SAMAL,T2601051338270720099868,583121822220,Debit,1052.0,Personal Transfers,2026,2026-01
"Jan 05, 2026",08:07 PM,Paid to Mangalore fresh,AC232601052007432757819180,891377882728,Debit,18.0,Groceries & Essentials,2026,2026-01
"Jan 06, 2026",09:24 AM,Paid to SUJAN DAS,T2601060923593972030687,462989451229,Debit,10.0,Personal Transfers,2026,2026-01
"Jan 07, 2026",09:03 AM,Paid to BMTC BUS KA51AJ7201,T2601070903285827625250,783807781840,Debit,12.0,Transport & Fuel,2026,2026-01
"Jan 07, 2026",08:39 PM,Paid to K B Nebisa,T2601072038526562745267,856430710156,Debit,80.0,Personal Transfers,2026,2026-01
"Jan 08, 2026",09:41 AM,Paid to BMTC BUS KA51AJ6385,T2601080941236477525526,124779670602,Debit,6.0,Transport & Fuel,2026,2026-01
"Jan 09, 2026",09:27 AM,Paid to BMTC BUS KA51AJ6386,T2601090927035903697174,666399439285,Debit,6.0,Transport & Fuel,2026,2026-01
"Jan 09, 2026",01:31 PM,Paid to SAGAYA RAJ,AC232601091331451745834804,770439245919,Debit,45.0,Groceries & Essentials,2026,2026-01
"Jan 09, 2026",01:37 PM,Paid to Nandini Shop Ravish,AC232601091337374477185840,291882963349,Debit,29.0,Personal Transfers,2026,2026-01
"Jan 09, 2026",05:27 PM,Paid to Amazon Flights,T2601091726598347860234,552886425595,Debit,5395.0,Shopping & E-Commerce,2026,2026-01
"Jan 09, 2026",08:01 PM,Paid to BMTC BUS KA57F3459,T2601092001051588562398,930402999188,Debit,6.0,Transport & Fuel,2026,2026-01
"Jan 10, 2026",02:11 AM,Paid to Google Play,OLEX2601100211576140243551,879249410106,Debit,319.0,Subscriptions & Digital,2026,2026-01
"Jan 10, 2026",12:55 PM,Paid to MYJIO,T2601101255333796844062,434492277784,Debit,19.0,Mobile Recharge,2026,2026-01
"Jan 10, 2026",03:27 PM,Paid to Bhumika,AC232601101527338148687841,406607103978,Debit,20.0,Personal Transfers,2026,2026-01
"Jan 10, 2026",03:38 PM,Paid to Mangalore fresh,AC232601101538403304914262,617423014546,Debit,328.0,Groceries & Essentials,2026,2026-01
"Jan 12, 2026",09:36 AM,Paid to BMTC BUS KA51AJ7208,T2601120936256276892463,761272227413,Debit,6.0,Transport & Fuel,2026,2026-01
"Jan 12, 2026",10:01 AM,Paid to UPSTOX SECURITIES PVT LTD,T2601121001002186844223,917281248948,Debit,3303.0,Investment,2026,2026-01
"Jan 12, 2026",09:06 PM,Paid to Bharathi fast food,AC232601122106297092570174,528952288998,Debit,80.0,Food & Dining,2026,2026-01
"Jan 13, 2026",09:14 AM,Paid to BMTC BUS KA51AJ6385,T2601130914333102027714,554433975094,Debit,6.0,Transport & Fuel,2026,2026-01
"Jan 13, 2026",08:47 PM,Paid to BMTC BUS KA51AJ6654,T2601132047142171092548,760494091208,Debit,6.0,Transport & Fuel,2026,2026-01
"Jan 14, 2026",09:26 AM,Paid to BMTC BUS KA57F2788,T2601140926424815869124,173271923100,Debit,6.0,Transport & Fuel,2026,2026-01
"Jan 14, 2026",01:30 PM,Paid to Shaadi ki biryani,AC232601141330405657458266,102519919051,Debit,100.0,Food & Dining,2026,2026-01
"Jan 14, 2026",10:14 PM,Paid to Bharathi fast food,AC232601142214513465243715,388025705359,Debit,1600.0,Food & Dining,2026,2026-01
"Jan 15, 2026",05:46 PM,Paid to **\*\***4386,T2601151746152619555221,247554703782,Debit,1000.0,Personal Transfers,2026,2026-01
"Jan 15, 2026",06:14 PM,Paid to SRUJAN SARATHI SAMAL,T2601151814467483380276,995641781903,Debit,894.0,Personal Transfers,2026,2026-01
"Jan 15, 2026",08:43 PM,Paid to Dominos Pizza,T2601152043340666711965,813312627051,Debit,219.44,Food & Dining,2026,2026-01
"Jan 16, 2026",09:37 AM,Paid to BMTC BUS KA51AJ7203,T2601160937109993295353,202550900998,Debit,6.0,Transport & Fuel,2026,2026-01
"Jan 16, 2026",01:34 PM,Paid to **\*\***3244,T2601161334448217991811,240460014245,Debit,60.0,Personal Transfers,2026,2026-01
"Jan 16, 2026",08:46 PM,Paid to Monica J,T2601162046487666369473,702890216389,Debit,290.0,Personal Transfers,2026,2026-01
"Jan 16, 2026",08:54 PM,Paid to YUKTHA MEDICAL AND GENERAL STORE,T2601162054238114510952,572272896688,Debit,50.0,Medical & Health,2026,2026-01
"Jan 16, 2026",10:37 PM,Paid to NEW UDUPI GRAND,T2601162237161704781405,254459363896,Debit,20.0,Personal Transfers,2026,2026-01
"Jan 17, 2026",06:26 PM,Paid to BMTC BUS KA51AJ6907,T2601171826114520007731,208516114266,Debit,12.0,Transport & Fuel,2026,2026-01
"Jan 17, 2026",08:08 PM,Paid to DOMINOS PIZZA,T2601172008412477896540,35633995140,Debit,641.89,Food & Dining,2026,2026-01
"Jan 17, 2026",10:50 PM,Paid to BMTC BUS KA51AJ6652,T2601172250267735214948,281210511948,Debit,12.0,Transport & Fuel,2026,2026-01
"Jan 18, 2026",02:39 PM,Paid to Mr GIRDHARI SINGH,T2601181439436646369562,268899744930,Debit,30.0,Personal Transfers,2026,2026-01
"Jan 19, 2026",09:32 AM,Paid to BMTC BUS KA51AJ6654,T2601190932478118680951,470202577717,Debit,6.0,Transport & Fuel,2026,2026-01
"Jan 19, 2026",11:15 AM,Paid to PALANI KALIDASAN,T2601191115413022829161,951466749869,Debit,40.0,Personal Transfers,2026,2026-01
"Jan 19, 2026",01:29 PM,Paid to SAGAYA RAJ,AC232601191329399080387577,175975442230,Debit,60.0,Groceries & Essentials,2026,2026-01
"Jan 19, 2026",03:12 PM,Paid to UPSTOX SECURITIES PVT LTD,T2601191512174932278733,729921891479,Debit,7630.0,Investment,2026,2026-01
"Jan 19, 2026",07:35 PM,Paid to BMTC BUS KA57F2721,T2601191935183290371149,720818678537,Debit,30.0,Transport & Fuel,2026,2026-01
"Jan 19, 2026",11:27 PM,Paid to YUKTHA MEDICAL AND GENERAL STORE,T2601192327299748280382,528130690781,Debit,65.0,Medical & Health,2026,2026-01
"Jan 20, 2026",09:16 AM,Paid to BMTC BUS KA51AJ6386,T2601200916231783272723,351267913516,Debit,6.0,Transport & Fuel,2026,2026-01
"Jan 20, 2026",02:31 PM,Paid to UPSTOX SECURITIES PVT LTD,T2601201431049631121202,402733195649,Debit,7100.0,Investment,2026,2026-01
"Jan 20, 2026",02:34 PM,Paid to UPSTOX SECURITIES PVT LTD,T2601201434272381704808,82188147287,Debit,7160.0,Investment,2026,2026-01
"Jan 21, 2026",09:19 AM,Paid to BMTC BUS KA51AJ6385,T2601210919000620821503,605199807690,Debit,12.0,Transport & Fuel,2026,2026-01
"Jan 21, 2026",02:10 PM,Paid to UPSTOX SECURITIES PVT LTD,T2601211410550705002581,638347472562,Debit,6050.0,Investment,2026,2026-01
"Jan 21, 2026",02:45 PM,Paid to UPSTOX SECURITIES PVT LTD,T2601211445028061353865,968262899491,Debit,10670.0,Investment,2026,2026-01
"Jan 22, 2026",09:20 AM,Paid to BMTC BUS KA57F2721,T2601220920222852420174,794139647452,Debit,6.0,Transport & Fuel,2026,2026-01
"Jan 22, 2026",01:31 PM,Paid to Shaadi ki biryani,AC232601221331515785685981,870199298113,Debit,155.0,Food & Dining,2026,2026-01
"Jan 22, 2026",08:52 PM,Paid to BMTC BUS KA51AJ6654,T2601222052444171892279,259703649887,Debit,12.0,Transport & Fuel,2026,2026-01
"Jan 22, 2026",09:52 PM,Paid to J AND B KITCHEN,AC232601222152240773591132,503720784855,Debit,275.0,Food & Dining,2026,2026-01
"Jan 23, 2026",09:48 AM,Paid to BMTC BUS KA57F2721,T2601230948057950773189,274009325363,Debit,6.0,Transport & Fuel,2026,2026-01
"Jan 23, 2026",12:59 PM,Paid to UPSTOX SECURITIES PVT LTD,T2601231258564722607161,901457660009,Debit,5490.0,Investment,2026,2026-01
"Jan 23, 2026",01:23 PM,Paid to Shaadi ki biryani,AC232601231323461440401979,3104583630,Debit,110.0,Food & Dining,2026,2026-01
"Jan 23, 2026",06:28 PM,Paid to BMTC BUS KA51AJ6178,T2601231828075646747472,73330847059,Debit,24.0,Transport & Fuel,2026,2026-01
"Jan 23, 2026",06:57 PM,Paid to Morning Star Bombay Saloon,AC232601231857049417103883,171473327532,Debit,120.0,Food & Dining,2026,2026-01
"Jan 23, 2026",09:08 PM,Paid to Bharathi fast food,AC232601232108118830022025,362001347546,Debit,80.0,Food & Dining,2026,2026-01
"Jan 23, 2026",09:13 PM,Paid to K B Nebisa,T2601232113120751061566,548172191282,Debit,75.0,Personal Transfers,2026,2026-01
"Jan 24, 2026",10:14 AM,Paid to BMTC BUS KA57F3132,T2601241014393653843896,143795151833,Debit,25.0,Transport & Fuel,2026,2026-01
"Jan 24, 2026",11:17 AM,Paid to THE AMRITH CAFE,AC232601241117125143178582,273231684816,Debit,135.0,Food & Dining,2026,2026-01
"Jan 24, 2026",11:33 AM,Paid to Bykemania solutions private limited,T2601241133067412365646,933733879819,Debit,500.0,Personal Transfers,2026,2026-01
